[INFO] [launch]: All log files can be found below /root/.ros/log/2026-07-21-11-24-27-037948-doksuri-643
[INFO] [launch]: Default logging verbosity is set to INFO
[INFO] [telemetry_node-1]: process started with pid [645]
[offboard_node-2] [WARN] [1784633069.542694053] [offboard_node]: /mavros/cmd/arming 서비스 없음
[offboard_node-2] [WARN] [1784633069.642572082] [offboard_node]: /mavros/cmd/arming 서비스 없음
[offboard_node-2] [WARN] [1784633069.742588354] [offboard_node]: /mavros/cmd/arming 서비스 없음
[offboard_node-2] [WARN] [1784633069.842582977] [offboard_node]: /mavros/cmd/arming 서비스 없음
[offboard_node-2] [WARN] [1784633069.942622546] [offboard_node]: /mavros/cmd/arming 서비스 없음
[offboard_node-2] [WARN] [1784633070.042593873] [offboard_node]: /mavros/cmd/arming 서비스 없음
[offboard_node-2] [WARN] [1784633070.142594053] [offboard_node]: /mavros/cmd/arming 서비스 없음
[offboard_node-2] [WARN] [1784633070.242585494] [offboard_node]: /mavros/cmd/arming 서비스 없음
[offboard_node-2] [WARN] [1784633070.342600786] [offboard_node]: /mavros/cmd/arming 서비스 없음
[offboard_node-2] [WARN] [1784633070.442599726] [offboard_node]: /mavros/cmd/arming 서비스 없음
[offboard_node-2] [WARN] [1784633070.542586925] [offboard_node]: /mavros/cmd/arming 서비스 없음
[offboard_node-2] [WARN] [1784633070.642574013] [offboard_node]: /mavros/cmd/arming 서비스 없음
[offboard_node-2] [WARN] [1784633070.742569324] [offboard_node]: /mavros/cmd/arming 서비스 없음
[offboard_node-2] [WARN] [1784633070.842436558] [offboard_node]: /mavros/cmd/arming 서비스 없음
[offboard_node-2] [WARN] [1784633070.942648539] [offboard_node]: /mavros/cmd/arming 서비스 없음
[offboard_node-2] [WARN] [1784633071.042608275] [offboard_node]: /mavros/cmd/arming 서비스 없음
[offboard_node-2] [WARN] [1784633071.142647348] [offboard_node]: /mavros/cmd/arming 서비스 없음
[offboard_node-2] [WARN] [1784633071.242605752] [offboard_node]: /mavros/cmd/arming 서비스 없음
[offboard_node-2] [WARN] [1784633071.342589231] [offboard_node]: /mavros/cmd/arming 서비스 없음
[telemetry_node-1] [INFO] [1784633071.418452702] [telemetry_node]: pos_ned=[0. 0. 0.]  yaw=0.000  armed=False  vtol=0
[offboard_node-2] [WARN] [1784633071.442575377] [offboard_node]: /mavros/cmd/arming 서비스 없음
[offboard_node-2] [WARN] [1784633071.542621042] [offboard_node]: /mavros/cmd/arming 서비스 없음
[offboard_node-2] [WARN] [1784633071.642561558] [offboard_node]: /mavros/cmd/arming 서비스 없음
[offboard_node-2] [WARN] [1784633071.742741817] [offboard_node]: /mavros/cmd/arming 서비스 없음
[offboard_node-2] [WARN] [1784633071.842604961] [offboard_node]: /mavros/cmd/arming 서비스 없음
[offboard_node-2] [WARN] [1784633071.942582829] [offboard_node]: /mavros/cmd/arming 서비스 없음
[offboard_node-2] [WARN] [1784633072.042595401] [offboard_node]: /mavros/cmd/arming 서비스 없음
[offboard_node-2] [WARN] [1784633072.142596142] [offboard_node]: /mavros/cmd/arming 서비스 없음
[offboard_node-2] [WARN] [1784633072.242602012] [offboard_node]: /mavros/cmd/arming 서비스 없음
[offboard_node-2] [WARN] [1784633072.342593067] [offboard_node]: /mavros/cmd/arming 서비스 없음
[offboard_node-2] [WARN] [1784633072.442584974] [offboard_node]: /mavros/cmd/arming 서비스 없음
[offboard_node-2] [WARN] [1784633072.542578863] [offboard_node]: /mavros/cmd/arming 서비스 없음
[offboard_node-2] [WARN] [1784633072.642581603] [offboard_node]: /mavros/cmd/arming 서비스 없음
[offboard_node-2] [WARN] [1784633072.742592751] [offboard_node]: /mavros/cmd/arming 서비스 없음
[offboard_node-2] [WARN] [1784633072.842576677] [offboard_node]: /mavros/cmd/arming 서비스 없음
[offboard_node-2] [WARN] [1784633072.942581677] [offboard_node]: /mavros/cmd/arming 서비스 없음
[offboard_node-2] [WARN] [1784633073.042593511] [offboard_node]: /mavros/cmd/arming 서비스 없음
[offboard_node-2] [WARN] [1784633073.142704922] [offboard_node]: /mavros/cmd/arming 서비스 없음
[offboard_node-2] [WARN] [1784633073.242606700] [offboard_node]: /mavros/cmd/arming 서비스 없음
[offboard_node-2] [WARN] [1784633073.342600016] [offboard_node]: /mavros/cmd/arming 서비스 없음
[telemetry_node-1] [INFO] [1784633073.418400155] [telemetry_node]: pos_ned=[0. 0. 0.]  yaw=0.000  armed=False  vtol=0
[offboard_node-2] [WARN] [1784633073.442651889] [offboard_node]: /mavros/cmd/arming 서비스 없음
[offboard_node-2] [WARN] [1784633073.542608612] [offboard_node]: /mavros/cmd/arming 서비스 없음
[offboard_node-2] [WARN] [1784633073.642578910] [offboard_node]: /mavros/cmd/arming 서비스 없음
[offboard_node-2] [WARN] [1784633073.742604245] [offboard_node]: /mavros/cmd/arming 서비스 없음
[offboard_node-2] [WARN] [1784633073.842605636] [offboard_node]: /mavros/cmd/arming 서비스 없음
[offboard_node-2] [WARN] [1784633073.942650305] [offboard_node]: /mavros/cmd/arming 서비스 없음
[offboard_node-2] [WARN] [1784633074.042580918] [offboard_node]: /mavros/cmd/arming 서비스 없음
[offboard_node-2] [WARN] [1784633074.142624126] [offboard_node]: /mavros/cmd/arming 서비스 없음
[offboard_node-2] [WARN] [1784633074.242608000] [offboard_node]: /mavros/cmd/arming 서비스 없음
[offboard_node-2] [WARN] [1784633074.342586114] [offboard_node]: /mavros/cmd/arming 서비스 없음
[offboard_node-2] [WARN] [1784633074.442617007] [offboard_node]: /mavros/cmd/arming 서비스 없음
[offboard_node-2] [WARN] [1784633074.542610881] [offboard_node]: /mavros/cmd/arming 서비스 없음
[offboard_node-2] [WARN] [1784633074.642604348] [offboard_node]: /mavros/cmd/arming 서비스 없음
[offboard_node-2] [WARN] [1784633074.742566555] [offboard_node]: /mavros/cmd/arming 서비스 없음
[offboard_node-2] [WARN] [1784633074.842580929] [offboard_node]: /mavros/cmd/arming 서비스 없음
[offboard_node-2] [WARN] [1784633074.942590007] [offboard_node]: /mavros/cmd/arming 서비스 없음
[offboard_node-2] [WARN] [1784633075.042587400] [offboard_node]: /mavros/cmd/arming 서비스 없음
[offboard_node-2] [WARN] [1784633075.142597202] [offboard_node]: /mavros/cmd/arming 서비스 없음
[offboard_node-2] [WARN] [1784633075.242587837] [offboard_node]: /mavros/cmd/arming 서비스 없음
[offboard_node-2] [WARN] [1784633075.342593306] [offboard_node]: /mavros/cmd/arming 서비스 없음
[telemetry_node-1] [INFO] [1784633075.418421689] [telemetry_node]: pos_ned=[0. 0. 0.]  yaw=0.000  armed=False  vtol=0
[offboard_node-2] [WARN] [1784633075.442553144] [offboard_node]: /mavros/cmd/arming 서비스 없음
[offboard_node-2] [WARN] [1784633075.542604651] [offboard_node]: /mavros/cmd/arming 서비스 없음
[offboard_node-2] [WARN] [1784633075.642578767] [offboard_node]: /mavros/cmd/arming 서비스 없음
[offboard_node-2] [WARN] [1784633075.742591088] [offboard_node]: /mavros/cmd/arming 서비스 없음
[offboard_node-2] [WARN] [1784633075.842596612] [offboard_node]: /mavros/cmd/arming 서비스 없음
[offboard_node-2] [WARN] [1784633075.942584192] [offboard_node]: /mavros/cmd/arming 서비스 없음
[offboard_node-2] [WARN] [1784633076.042618477] [offboard_node]: /mavros/cmd/arming 서비스 없음
[offboard_node-2] [WARN] [1784633076.142632429] [offboard_node]: /mavros/cmd/arming 서비스 없음
[offboard_node-2] [WARN] [1784633076.242604158] [offboard_node]: /mavros/cmd/arming 서비스 없음
[offboard_node-2] [WARN] [1784633076.342632352] [offboard_node]: /mavros/cmd/arming 서비스 없음
[offboard_node-2] [WARN] [1784633076.442614933] [offboard_node]: /mavros/cmd/arming 서비스 없음
[offboard_node-2] [WARN] [1784633076.542593867] [offboard_node]: /mavros/cmd/arming 서비스 없음
[offboard_node-2] [WARN] [1784633076.642600819] [offboard_node]: /mavros/cmd/arming 서비스 없음
[offboard_node-2] [WARN] [1784633076.742675698] [offboard_node]: /mavros/cmd/arming 서비스 없음
[offboard_node-2] [WARN] [1784633076.842639779] [offboard_node]: /mavros/cmd/arming 서비스 없음
[offboard_node-2] [WARN] [1784633076.942654713] [offboard_node]: /mavros/cmd/arming 서비스 없음
[offboard_node-2] [WARN] [1784633077.042577590] [offboard_node]: /mavros/cmd/arming 서비스 없음
[offboard_node-2] [WARN] [1784633077.142600304] [offboard_node]: /mavros/cmd/arming 서비스 없음
[offboard_node-2] [WARN] [1784633077.242599888] [offboard_node]: /mavros/cmd/arming 서비스 없음
[offboard_node-2] [WARN] [1784633077.342614083] [offboard_node]: /mavros/cmd/arming 서비스 없음
[telemetry_node-1] [INFO] [1784633077.418369709] [telemetry_node]: pos_ned=[0. 0. 0.]  yaw=0.000  armed=False  vtol=0
[offboard_node-2] [WARN] [1784633077.442683742] [offboard_node]: /mavros/cmd/arming 서비스 없음
[offboard_node-2] [WARN] [1784633077.542636584] [offboard_node]: /mavros/cmd/arming 서비스 없음
[offboard_node-2] [WARN] [1784633077.642576760] [offboard_node]: /mavros/cmd/arming 서비스 없음
[offboard_node-2] [WARN] [1784633077.742592473] [offboard_node]: /mavros/cmd/arming 서비스 없음
[offboard_node-2] [WARN] [1784633077.842559057] [offboard_node]: /mavros/cmd/arming 서비스 없음
[offboard_node-2] [WARN] [1784633077.942591882] [offboard_node]: /mavros/cmd/arming 서비스 없음
[offboard_node-2] [WARN] [1784633078.042583855] [offboard_node]: /mavros/cmd/arming 서비스 없음
[offboard_node-2] [WARN] [1784633078.142577218] [offboard_node]: /mavros/cmd/arming 서비스 없음
[offboard_node-2] [WARN] [1784633078.242564341] [offboard_node]: /mavros/cmd/arming 서비스 없음
[offboard_node-2] [WARN] [1784633078.342577316] [offboard_node]: /mavros/cmd/arming 서비스 없음
[offboard_node-2] [WARN] [1784633078.442608828] [offboard_node]: /mavros/cmd/arming 서비스 없음
[offboard_node-2] [WARN] [1784633078.542577376] [offboard_node]: /mavros/cmd/arming 서비스 없음
[offboard_node-2] [WARN] [1784633078.642635204] [offboard_node]: /mavros/cmd/arming 서비스 없음
[offboard_node-2] [WARN] [1784633078.742625993] [offboard_node]: /mavros/cmd/arming 서비스 없음
[offboard_node-2] [WARN] [1784633078.842636708] [offboard_node]: /mavros/cmd/arming 서비스 없음
[offboard_node-2] [WARN] [1784633078.942558441] [offboard_node]: /mavros/cmd/arming 서비스 없음
[offboard_node-2] [WARN] [1784633079.042577417] [offboard_node]: /mavros/cmd/arming 서비스 없음
[offboard_node-2] [WARN] [1784633079.142575504] [offboard_node]: /mavros/cmd/arming 서비스 없음
[offboard_node-2] [WARN] [1784633079.242566851] [offboard_node]: /mavros/cmd/arming 서비스 없음
[offboard_node-2] [WARN] [1784633079.342588273] [offboard_node]: /mavros/cmd/arming 서비스 없음
[telemetry_node-1] [INFO] [1784633079.418431755] [telemetry_node]: pos_ned=[0. 0. 0.]  yaw=0.000  armed=False  vtol=0
[offboard_node-2] [WARN] [1784633079.442673454] [offboard_node]: /mavros/cmd/arming 서비스 없음
[offboard_node-2] [WARN] [1784633079.542540910] [offboard_node]: /mavros/cmd/arming 서비스 없음
[offboard_node-2] [WARN] [1784633079.642575184] [offboard_node]: /mavros/cmd/arming 서비스 없음
[offboard_node-2] [WARN] [1784633079.742578772] [offboard_node]: /mavros/cmd/arming 서비스 없음
[offboard_node-2] [WARN] [1784633079.842560303] [offboard_node]: /mavros/cmd/arming 서비스 없음
[offboard_node-2] [WARN] [1784633079.942605725] [offboard_node]: /mavros/cmd/arming 서비스 없음
[offboard_node-2] [WARN] [1784633080.042583869] [offboard_node]: /mavros/cmd/arming 서비스 없음
[offboard_node-2] [WARN] [1784633080.142583106] [offboard_node]: /mavros/cmd/arming 서비스 없음
[offboard_node-2] [WARN] [1784633080.242579344] [offboard_node]: /mavros/cmd/arming 서비스 없음
[offboard_node-2] [WARN] [1784633080.342590230] [offboard_node]: /mavros/cmd/arming 서비스 없음
[offboard_node-2] [WARN] [1784633080.442568153] [offboard_node]: /mavros/cmd/arming 서비스 없음
[offboard_node-2] [WARN] [1784633080.542609077] [offboard_node]: /mavros/cmd/arming 서비스 없음
[offboard_node-2] [WARN] [1784633080.642582481] [offboard_node]: /mavros/cmd/arming 서비스 없음
[offboard_node-2] [WARN] [1784633080.742590571] [offboard_node]: /mavros/cmd/arming 서비스 없음
[offboard_node-2] [WARN] [1784633080.842595846] [offboard_node]: /mavros/cmd/arming 서비스 없음
[offboard_node-2] [WARN] [1784633080.942588157] [offboard_node]: /mavros/cmd/arming 서비스 없음
[offboard_node-2] [WARN] [1784633081.042570340] [offboard_node]: /mavros/cmd/arming 서비스 없음
[offboard_node-2] [WARN] [1784633081.142403281] [offboard_node]: /mavros/cmd/arming 서비스 없음
[offboard_node-2] [WARN] [1784633081.242614839] [offboard_node]: /mavros/cmd/arming 서비스 없음
[offboard_node-2] [WARN] [1784633081.342595486] [offboard_node]: /mavros/cmd/arming 서비스 없음
[telemetry_node-1] [INFO] [1784633081.418360173] [telemetry_node]: pos_ned=[0. 0. 0.]  yaw=0.000  armed=False  vtol=0
[offboard_node-2] [WARN] [1784633081.442686560] [offboard_node]: /mavros/cmd/arming 서비스 없음
[offboard_node-2] [WARN] [1784633081.542598151] [offboard_node]: /mavros/cmd/arming 서비스 없음
[offboard_node-2] [WARN] [1784633081.642579742] [offboard_node]: /mavros/cmd/arming 서비스 없음
[offboard_node-2] [WARN] [1784633081.742711484] [offboard_node]: /mavros/cmd/arming 서비스 없음
[offboard_node-2] [WARN] [1784633081.842754984] [offboard_node]: /mavros/cmd/arming 서비스 없음
[offboard_node-2] [WARN] [1784633081.942591851] [offboard_node]: /mavros/cmd/arming 서비스 없음
[offboard_node-2] [WARN] [1784633082.042595405] [offboard_node]: /mavros/cmd/arming 서비스 없음
[offboard_node-2] [WARN] [1784633082.142588628] [offboard_node]: /mavros/cmd/arming 서비스 없음
[offboard_node-2] [WARN] [1784633082.242598000] [offboard_node]: /mavros/cmd/arming 서비스 없음
[offboard_node-2] [WARN] [1784633082.342588408] [offboard_node]: /mavros/cmd/arming 서비스 없음
[offboard_node-2] [WARN] [1784633082.442601817] [offboard_node]: /mavros/cmd/arming 서비스 없음
[offboard_node-2] [WARN] [1784633082.542591077] [offboard_node]: /mavros/cmd/arming 서비스 없음
[offboard_node-2] [WARN] [1784633082.642601893] [offboard_node]: /mavros/cmd/arming 서비스 없음
[offboard_node-2] [WARN] [1784633082.742597690] [offboard_node]: /mavros/cmd/arming 서비스 없음
[offboard_node-2] [WARN] [1784633082.842602580] [offboard_node]: /mavros/cmd/arming 서비스 없음
[offboard_node-2] [WARN] [1784633082.942636211] [offboard_node]: /mavros/cmd/arming 서비스 없음
[offboard_node-2] [WARN] [1784633083.042608823] [offboard_node]: /mavros/cmd/arming 서비스 없음
[offboard_node-2] [WARN] [1784633083.142616604] [offboard_node]: /mavros/cmd/arming 서비스 없음
[offboard_node-2] [WARN] [1784633083.242600014] [offboard_node]: /mavros/cmd/arming 서비스 없음
[offboard_node-2] [WARN] [1784633083.342589109] [offboard_node]: /mavros/cmd/arming 서비스 없음
[telemetry_node-1] [INFO] [1784633083.418430060] [telemetry_node]: pos_ned=[0. 0. 0.]  yaw=0.000  armed=False  vtol=0
[offboard_node-2] [WARN] [1784633083.442553686] [offboard_node]: /mavros/cmd/arming 서비스 없음
[offboard_node-2] [WARN] [1784633083.542634301] [offboard_node]: /mavros/cmd/arming 서비스 없음
[offboard_node-2] [WARN] [1784633083.642602211] [offboard_node]: /mavros/cmd/arming 서비스 없음
[offboard_node-2] [WARN] [1784633083.742605085] [offboard_node]: /mavros/cmd/arming 서비스 없음
[offboard_node-2] [WARN] [1784633083.842580365] [offboard_node]: /mavros/cmd/arming 서비스 없음
[offboard_node-2] [WARN] [1784633083.942553164] [offboard_node]: /mavros/cmd/arming 서비스 없음
[offboard_node-2] [WARN] [1784633084.042596835] [offboard_node]: /mavros/cmd/arming 서비스 없음
[offboard_node-2] [WARN] [1784633084.142611914] [offboard_node]: /mavros/cmd/arming 서비스 없음
[offboard_node-2] [WARN] [1784633084.242572029] [offboard_node]: /mavros/cmd/arming 서비스 없음
[offboard_node-2] [WARN] [1784633084.342588868] [offboard_node]: /mavros/cmd/arming 서비스 없음
[offboard_node-2] [WARN] [1784633084.442556539] [offboard_node]: /mavros/cmd/arming 서비스 없음
[offboard_node-2] [WARN] [1784633084.542617304] [offboard_node]: /mavros/cmd/arming 서비스 없음
[offboard_node-2] [WARN] [1784633084.642585234] [offboard_node]: /mavros/cmd/arming 서비스 없음
[offboard_node-2] [WARN] [1784633084.742562868] [offboard_node]: /mavros/cmd/arming 서비스 없음
[offboard_node-2] [WARN] [1784633084.842541243] [offboard_node]: /mavros/cmd/arming 서비스 없음
[offboard_node-2] [WARN] [1784633084.942587934] [offboard_node]: /mavros/cmd/arming 서비스 없음
[offboard_node-2] [WARN] [1784633085.042545402] [offboard_node]: /mavros/cmd/arming 서비스 없음
[offboard_node-2] [WARN] [1784633085.142582150] [offboard_node]: /mavros/cmd/arming 서비스 없음
[offboard_node-2] [WARN] [1784633085.242546712] [offboard_node]: /mavros/cmd/arming 서비스 없음
[offboard_node-2] [WARN] [1784633085.342587609] [offboard_node]: /mavros/cmd/arming 서비스 없음
[telemetry_node-1] [INFO] [1784633085.418407044] [telemetry_node]: pos_ned=[0. 0. 0.]  yaw=0.000  armed=False  vtol=0
[offboard_node-2] [WARN] [1784633085.442545671] [offboard_node]: /mavros/cmd/arming 서비스 없음
[offboard_node-2] [WARN] [1784633085.542562141] [offboard_node]: /mavros/cmd/arming 서비스 없음
[offboard_node-2] [WARN] [1784633085.642569999] [offboard_node]: /mavros/cmd/arming 서비스 없음
[offboard_node-2] [WARN] [1784633085.742589247] [offboard_node]: /mavros/cmd/arming 서비스 없음
[offboard_node-2] [WARN] [1784633085.842537494] [offboard_node]: /mavros/cmd/arming 서비스 없음
[offboard_node-2] [WARN] [1784633085.942642225] [offboard_node]: /mavros/cmd/arming 서비스 없음
[offboard_node-2] [WARN] [1784633086.042588380] [offboard_node]: /mavros/cmd/arming 서비스 없음
[offboard_node-2] [WARN] [1784633086.142601611] [offboard_node]: /mavros/cmd/arming 서비스 없음
[offboard_node-2] [WARN] [1784633086.242516563] [offboard_node]: /mavros/cmd/arming 서비스 없음
[offboard_node-2] [WARN] [1784633086.342462571] [offboard_node]: /mavros/cmd/arming 서비스 없음
[offboard_node-2] [WARN] [1784633086.442439283] [offboard_node]: /mavros/cmd/arming 서비스 없음
[offboard_node-2] [WARN] [1784633086.542601313] [offboard_node]: /mavros/cmd/arming 서비스 없음
[offboard_node-2] [WARN] [1784633086.642564414] [offboard_node]: /mavros/cmd/arming 서비스 없음
[offboard_node-2] [WARN] [1784633086.742551997] [offboard_node]: /mavros/cmd/arming 서비스 없음
[offboard_node-2] [WARN] [1784633086.842771731] [offboard_node]: /mavros/cmd/arming 서비스 없음
[offboard_node-2] [WARN] [1784633086.942622423] [offboard_node]: /mavros/cmd/arming 서비스 없음
[offboard_node-2] [WARN] [1784633087.042593987] [offboard_node]: /mavros/cmd/arming 서비스 없음
[offboard_node-2] [WARN] [1784633087.142599961] [offboard_node]: /mavros/cmd/arming 서비스 없음
[offboard_node-2] [WARN] [1784633087.242594342] [offboard_node]: /mavros/cmd/arming 서비스 없음
[offboard_node-2] [WARN] [1784633087.342572686] [offboard_node]: /mavros/cmd/arming 서비스 없음
[telemetry_node-1] [INFO] [1784633087.418391568] [telemetry_node]: pos_ned=[0. 0. 0.]  yaw=0.000  armed=False  vtol=0
[offboard_node-2] [WARN] [1784633087.442676495] [offboard_node]: /mavros/cmd/arming 서비스 없음
[offboard_node-2] [WARN] [1784633087.542578745] [offboard_node]: /mavros/cmd/arming 서비스 없음
[offboard_node-2] [WARN] [1784633087.642593219] [offboard_node]: /mavros/cmd/arming 서비스 없음
[offboard_node-2] [WARN] [1784633087.742583600] [offboard_node]: /mavros/cmd/arming 서비스 없음
[offboard_node-2] [WARN] [1784633087.842591499] [offboard_node]: /mavros/cmd/arming 서비스 없음
[offboard_node-2] [WARN] [1784633087.942578491] [offboard_node]: /mavros/cmd/arming 서비스 없음
[offboard_node-2] [WARN] [1784633088.042588077] [offboard_node]: /mavros/cmd/arming 서비스 없음
[offboard_node-2] [WARN] [1784633088.142602127] [offboard_node]: /mavros/cmd/arming 서비스 없음
[offboard_node-2] [WARN] [1784633088.242562269] [offboard_node]: /mavros/cmd/arming 서비스 없음
[offboard_node-2] [WARN] [1784633088.342571263] [offboard_node]: /mavros/cmd/arming 서비스 없음
[offboard_node-2] [WARN] [1784633088.442589461] [offboard_node]: /mavros/cmd/arming 서비스 없음
[offboard_node-2] [WARN] [1784633088.542580548] [offboard_node]: /mavros/cmd/arming 서비스 없음
