t,n,e,seg_old,seg_new,seg_diff,tgt_old_n,tgt_old_e,tgt_new_n,tgt_new_e,tgt_dist_m
22.876,0.053,0.023,0,0,0,70.05300000055347,2.3084417875975648e-05,70.05300000055347,2.3084417875975648e-05,0.0
23.084,0.049,0.02,0,0,0,70.04900000047515,2.3075590163386475e-05,70.04900000047515,2.3075590163386475e-05,0.0
23.292,0.042,0.017,0,0,0,70.04200000039681,2.3060141666485054e-05,70.04200000039681,2.3060141666485054e-05,0.0
23.5,0.035,0.013,0,0,0,70.03500000029238,2.304469316952605e-05,70.03500000029238,2.304469316952605e-05,0.0
23.708,0.028,0.007,0,0,0,70.02800000013572,2.3029244672451756e-05,70.02800000013572,2.3029244672451756e-05,0.0
23.912,0.022,0.002,0,0,0,70.02200000000516,2.301600310353916e-05,70.02200000000516,2.301600310353916e-05,0.0
24.12,0.02,-0.001,0,0,0,70.01999999992684,2.3011589247158124e-05,70.01999999992684,2.3011589247158124e-05,0.0
24.328,0.022,-0.005,0,0,0,70.02199999982237,2.3016003103135744e-05,70.02199999982237,2.3016003103135744e-05,0.0
24.536,0.026,-0.006,0,0,0,70.02599999979626,2.3024830815494406e-05,70.02599999979626,2.3024830815494406e-05,0.0
24.744,0.03,-0.005,0,0,0,70.02999999982235,2.303365852796832e-05,70.02999999982235,2.303365852796832e-05,0.0
24.952,0.034,-0.004,0,0,0,70.03399999984846,2.304248624044227e-05,70.03399999984846,2.304248624044227e-05,0.0
25.16,0.038,-0.005,0,0,0,70.03799999982233,2.3051313952800928e-05,70.03799999982233,2.3051313952800928e-05,0.0
25.368,0.041,-0.003,0,0,0,70.04099999987456,2.30579347372284e-05,70.04099999987456,2.30579347372284e-05,0.0
25.572,0.045,-0.003,0,0,0,70.04499999987455,2.3066762449644706e-05,70.04499999987455,2.3066762449644706e-05,0.0
25.776,0.049,-0.006,0,0,0,70.04899999979621,2.3075590161888107e-05,70.04899999979621,2.3075590161888107e-05,0.0
25.984,0.052,-0.009,0,0,0,70.05199999971785,2.3082210946027427e-05,70.05199999971785,2.3082210946027427e-05,0.0
26.192,0.054,-0.012,0,0,0,70.05399999963952,2.3086624802062693e-05,70.05399999963952,2.3086624802062693e-05,0.0
26.4,0.056,-0.013,0,0,0,70.05599999961338,2.3091038658213186e-05,70.05599999961338,2.3091038658213186e-05,0.0
26.6,0.055,-0.012,0,0,0,70.0549999996395,2.3088831730166747e-05,70.0549999996395,2.3088831730166747e-05,0.0
26.808,0.052,-0.013,0,0,0,70.0519999996134,2.3082210945796916e-05,70.0519999996134,2.3082210945796916e-05,0.0
27.016,0.047,-0.014,0,0,0,70.0469999995873,2.3071176305218915e-05,70.0469999995873,2.3071176305218915e-05,0.0
27.216,0.044,-0.014,0,0,0,70.0439999995873,2.3064555520906695e-05,70.0439999995873,2.3064555520906695e-05,0.0
27.424,0.042,-0.017,0,0,0,70.04199999950897,2.306014166452566e-05,70.04199999950897,2.306014166452566e-05,0.0
27.632,0.04,-0.022,0,0,0,70.03999999937841,2.3055727808029368e-05,70.03999999937841,2.3055727808029368e-05,0.0
27.84,0.038,-0.028,0,0,0,70.03799999922173,2.305131395147543e-05,70.03799999922173,2.305131395147543e-05,0.0
28.048,0.035,-0.031,0,0,0,70.03499999914341,2.304469316699034e-05,70.03499999914341,2.304469316699034e-05,0.0
28.248,0.03,-0.032,0,0,0,70.02999999911731,2.303365852641234e-05,70.02999999911731,2.303365852641234e-05,0.0
28.452,0.024,-0.032,0,0,0,70.02399999911732,2.30204169577879e-05,70.02399999911732,2.30204169577879e-05,0.0
28.664,0.017,-0.031,0,0,0,70.01699999914345,2.300496846111702e-05,70.01699999914345,2.300496846111702e-05,0.0
28.868,0.01,-0.03,0,0,0,70.00999999995297,2.2989519966175022e-05,70.00999999995297,2.2989519966175022e-05,0.0
29.068,-0.001,-0.03,0,0,0,70.00999999995297,2.2989519966175022e-05,70.00999999995297,2.2989519966175022e-05,0.0
29.276,-0.013,-0.03,0,0,0,70.00999999995297,2.2989519966175022e-05,70.00999999995297,2.2989519966175022e-05,0.0
29.484,-0.022,-0.03,0,0,0,70.00999999995297,2.2989519966175022e-05,70.00999999995297,2.2989519966175022e-05,0.0
29.692,-0.026,-0.028,0,0,0,70.00999999995297,2.2989519966175022e-05,70.00999999995297,2.2989519966175022e-05,0.0
29.9,-0.026,-0.024,0,0,0,70.00999999995297,2.2989519966175022e-05,70.00999999995297,2.2989519966175022e-05,0.0
30.1,-0.024,-0.021,0,0,0,70.00999999995297,2.2989519966175022e-05,70.00999999995297,2.2989519966175022e-05,0.0
30.308,-0.023,-0.017,0,0,0,70.00999999995297,2.2989519966175022e-05,70.00999999995297,2.2989519966175022e-05,0.0
30.52,-0.021,-0.015,0,0,0,70.00999999995297,2.2989519966175022e-05,70.00999999995297,2.2989519966175022e-05,0.0
30.724,-0.017,-0.012,0,0,0,70.00999999995297,2.2989519966175022e-05,70.00999999995297,2.2989519966175022e-05,0.0
30.932,-0.015,-0.009,0,0,0,70.00999999995297,2.2989519966175022e-05,70.00999999995297,2.2989519966175022e-05,0.0
31.132,-0.011,-0.007,0,0,0,70.00999999995297,2.2989519966175022e-05,70.00999999995297,2.2989519966175022e-05,0.0
31.34,-0.006,-0.004,0,0,0,70.00999999995297,2.2989519966175022e-05,70.00999999995297,2.2989519966175022e-05,0.0
31.548,-0.002,-0.003,0,0,0,70.00999999995297,2.2989519966175022e-05,70.00999999995297,2.2989519966175022e-05,0.0
31.748,-0.003,-0.001,0,0,0,70.00999999995297,2.2989519966175022e-05,70.00999999995297,2.2989519966175022e-05,0.0
31.956,-0.008,-0.0,0,0,0,70.00999999995297,2.2989519966175022e-05,70.00999999995297,2.2989519966175022e-05,0.0
32.164,-0.014,-0.001,0,0,0,70.00999999995297,2.2989519966175022e-05,70.00999999995297,2.2989519966175022e-05,0.0
32.372,-0.019,-0.004,0,0,0,70.00999999995297,2.2989519966175022e-05,70.00999999995297,2.2989519966175022e-05,0.0
32.572,-0.022,-0.006,0,0,0,70.00999999995297,2.2989519966175022e-05,70.00999999995297,2.2989519966175022e-05,0.0
32.78,-0.023,-0.008,0,0,0,70.00999999995297,2.2989519966175022e-05,70.00999999995297,2.2989519966175022e-05,0.0
32.988,-0.023,-0.009,0,0,0,70.00999999995297,2.2989519966175022e-05,70.00999999995297,2.2989519966175022e-05,0.0
33.188,-0.022,-0.009,0,0,0,70.00999999995297,2.2989519966175022e-05,70.00999999995297,2.2989519966175022e-05,0.0
33.392,-0.022,-0.006,0,0,0,70.00999999995297,2.2989519966175022e-05,70.00999999995297,2.2989519966175022e-05,0.0
33.6,-0.021,0.0,0,0,0,70.00999999995297,2.2989519966175022e-05,70.00999999995297,2.2989519966175022e-05,0.0
33.808,-0.02,0.006,0,0,0,70.00999999995297,2.2989519966175022e-05,70.00999999995297,2.2989519966175022e-05,0.0
34.008,-0.018,0.01,0,0,0,70.00999999995297,2.2989519966175022e-05,70.00999999995297,2.2989519966175022e-05,0.0
34.216,-0.017,0.01,0,0,0,70.00999999995297,2.2989519966175022e-05,70.00999999995297,2.2989519966175022e-05,0.0
34.424,-0.015,0.008,0,0,0,70.00999999995297,2.2989519966175022e-05,70.00999999995297,2.2989519966175022e-05,0.0
34.624,-0.012,0.005,0,0,0,70.00999999995297,2.2989519966175022e-05,70.00999999995297,2.2989519966175022e-05,0.0
34.832,-0.009,0.004,0,0,0,70.00999999995297,2.2989519966175022e-05,70.00999999995297,2.2989519966175022e-05,0.0
35.04,-0.006,0.004,0,0,0,70.00999999995297,2.2989519966175022e-05,70.00999999995297,2.2989519966175022e-05,0.0
35.24,-0.006,0.007,0,0,0,70.00999999995297,2.2989519966175022e-05,70.00999999995297,2.2989519966175022e-05,0.0
35.448,-0.006,0.009,0,0,0,70.00999999995297,2.2989519966175022e-05,70.00999999995297,2.2989519966175022e-05,0.0
35.648,-0.005,0.007,0,0,0,70.00999999995297,2.2989519966175022e-05,70.00999999995297,2.2989519966175022e-05,0.0
35.856,-0.002,0.006,0,0,0,70.00999999995297,2.2989519966175022e-05,70.00999999995297,2.2989519966175022e-05,0.0
36.064,0.006,0.008,0,0,0,70.00999999995297,2.2989519966175022e-05,70.00999999995297,2.2989519966175022e-05,0.0
36.264,0.015,0.013,0,0,0,70.01500000029242,2.3000554607444564e-05,70.01500000029242,2.3000554607444564e-05,0.0
36.472,0.022,0.016,0,0,0,70.02200000037075,2.3016003104345985e-05,70.02200000037075,2.3016003104345985e-05,0.0
36.68,0.026,0.018,0,0,0,70.02600000042297,2.3024830816877516e-05,70.02600000042297,2.3024830816877516e-05,0.0
36.88,0.029,0.017,0,0,0,70.02900000039685,2.303145160113212e-05,70.02900000039685,2.303145160113212e-05,0.0
37.088,0.029,0.016,0,0,0,70.02900000037073,2.303145160107448e-05,70.02900000037073,2.303145160107448e-05,0.0
37.296,0.03,0.013,0,0,0,70.03000000029239,2.303365852900566e-05,70.03000000029239,2.303365852900566e-05,0.0
37.496,0.031,0.012,0,0,0,70.03100000026627,2.30358654570521e-05,70.03100000026627,2.30358654570521e-05,0.0
37.704,0.032,0.012,0,0,0,70.03200000026627,2.3038072385156183e-05,70.03200000026627,2.3038072385156183e-05,0.0
37.904,0.034,0.012,0,0,0,70.03400000026626,2.304248624136432e-05,70.03400000026626,2.304248624136432e-05,0.0
38.112,0.036,0.013,0,0,0,70.03600000029238,2.30469000976301e-05,70.03600000029238,2.30469000976301e-05,0.0
38.32,0.035,0.012,0,0,0,70.03500000026627,2.3044693169468403e-05,70.03500000026627,2.3044693169468403e-05,0.0
38.52,0.033,0.007,0,0,0,70.0330000001357,2.304027931297211e-05,70.0330000001357,2.304027931297211e-05,0.0
38.728,0.033,0.002,0,0,0,70.03300000000513,2.3040279312683953e-05,70.03300000000513,2.3040279312683953e-05,0.0
38.936,0.034,-0.001,0,0,0,70.03399999992679,2.3042486240615138e-05,70.03399999992679,2.3042486240615138e-05,0.0
39.136,0.034,-0.005,0,0,0,70.03399999982234,2.3042486240384623e-05,70.03399999982234,2.3042486240384623e-05,0.0
39.344,0.035,-0.009,0,0,0,70.0349999997179,2.3044693168258193e-05,70.0349999997179,2.3044693168258193e-05,0.0
39.552,0.036,-0.011,0,0,0,70.03599999966566,2.304690009624699e-05,70.03599999966566,2.304690009624699e-05,0.0
39.752,0.035,-0.01,0,0,0,70.03499999969178,2.304469316820055e-05,70.03499999969178,2.304469316820055e-05,0.0
39.96,0.032,-0.008,0,0,0,70.031999999744,2.303807238400359e-05,70.031999999744,2.303807238400359e-05,0.0
40.168,0.027,-0.005,0,0,0,70.02699999982235,2.30270377436561e-05,70.02699999982235,2.30270377436561e-05,0.0
40.368,0.023,-0.002,0,0,0,70.0229999999007,2.3018210031412698e-05,70.0229999999007,2.3018210031412698e-05,0.0
40.576,0.019,-0.001,0,0,0,70.01899999992683,2.300938231905404e-05,70.01899999992683,2.300938231905404e-05,0.0
40.776,0.015,0.001,0,0,0,70.01499999997907,2.3000554606753023e-05,70.01499999997907,2.3000554606753023e-05,0.0
40.984,0.01,0.003,0,0,0,70.01000000003131,2.2989519966347925e-05,70.01000000003131,2.2989519966347925e-05,0.0
41.192,0.007,0.003,0,0,0,70.00999999995297,2.2989519966175022e-05,70.00999999995297,2.2989519966175022e-05,0.0
41.396,0.007,0.001,0,0,0,70.00999999995297,2.2989519966175022e-05,70.00999999995297,2.2989519966175022e-05,0.0
41.6,0.009,-0.004,0,0,0,70.00999999995297,2.2989519966175022e-05,70.00999999995297,2.2989519966175022e-05,0.0
41.808,0.009,-0.008,0,0,0,70.00999999995297,2.2989519966175022e-05,70.00999999995297,2.2989519966175022e-05,0.0
42.008,0.011,-0.01,0,0,0,70.01099999969183,2.2991726893702792e-05,70.01099999969183,2.2991726893702792e-05,0.0
42.216,0.014,-0.01,0,0,0,70.01399999969183,2.2998347678015012e-05,70.01399999969183,2.2998347678015012e-05,0.0
42.424,0.016,-0.01,0,0,0,70.01599999969181,2.3002761534223147e-05,70.01599999969181,2.3002761534223147e-05,0.0
42.624,0.015,-0.012,0,0,0,70.0149999996396,2.300055460600384e-05,70.0149999996396,2.300055460600384e-05,0.0
42.832,0.015,-0.014,0,0,0,70.01499999958737,2.300055460588858e-05,70.01499999958737,2.300055460588858e-05,0.0
43.04,0.014,-0.016,0,0,0,70.01399999953516,2.2998347677669243e-05,70.01399999953516,2.2998347677669243e-05,0.0
43.24,0.012,-0.019,0,0,0,70.01199999945682,2.2993933821288208e-05,70.01199999945682,2.2993933821288208e-05,0.0
43.448,0.009,-0.023,0,0,0,70.00999999995297,2.2989519966175022e-05,70.00999999995297,2.2989519966175022e-05,0.0
43.648,0.007,-0.024,0,0,0,70.00999999995297,2.2989519966175022e-05,70.00999999995297,2.2989519966175022e-05,0.0
43.856,0.007,-0.025,0,0,0,70.00999999995297,2.2989519966175022e-05,70.00999999995297,2.2989519966175022e-05,0.0
44.06,0.009,-0.025,0,0,0,70.00999999995297,2.2989519966175022e-05,70.00999999995297,2.2989519966175022e-05,0.0
44.268,0.01,-0.022,0,0,0,70.00999999995297,2.2989519966175022e-05,70.00999999995297,2.2989519966175022e-05,0.0
44.468,0.009,-0.017,0,0,0,70.00999999995297,2.2989519966175022e-05,70.00999999995297,2.2989519966175022e-05,0.0
44.676,0.006,-0.01,0,0,0,70.00999999995297,2.2989519966175022e-05,70.00999999995297,2.2989519966175022e-05,0.0
44.88,0.004,-0.007,0,0,0,70.00999999995297,2.2989519966175022e-05,70.00999999995297,2.2989519966175022e-05,0.0
45.084,0.003,-0.004,0,0,0,70.00999999995297,2.2989519966175022e-05,70.00999999995297,2.2989519966175022e-05,0.0
45.292,0.002,-0.001,0,0,0,70.00999999995297,2.2989519966175022e-05,70.00999999995297,2.2989519966175022e-05,0.0
45.5,-0.004,0.003,0,0,0,70.00999999995297,2.2989519966175022e-05,70.00999999995297,2.2989519966175022e-05,0.0
45.7,-0.01,0.004,0,0,0,70.00999999995297,2.2989519966175022e-05,70.00999999995297,2.2989519966175022e-05,0.0
45.908,-0.017,0.005,0,0,0,70.00999999995297,2.2989519966175022e-05,70.00999999995297,2.2989519966175022e-05,0.0
46.116,-0.021,0.005,0,0,0,70.00999999995297,2.2989519966175022e-05,70.00999999995297,2.2989519966175022e-05,0.0
46.316,-0.019,0.005,0,0,0,70.00999999995297,2.2989519966175022e-05,70.00999999995297,2.2989519966175022e-05,0.0
46.524,-0.018,0.006,0,0,0,70.00999999995297,2.2989519966175022e-05,70.00999999995297,2.2989519966175022e-05,0.0
46.732,-0.016,0.007,0,0,0,70.00999999995297,2.2989519966175022e-05,70.00999999995297,2.2989519966175022e-05,0.0
46.932,-0.014,0.009,0,0,0,70.00999999995297,2.2989519966175022e-05,70.00999999995297,2.2989519966175022e-05,0.0
47.14,-0.012,0.012,0,0,0,70.00999999995297,2.2989519966175022e-05,70.00999999995297,2.2989519966175022e-05,0.0
47.34,-0.009,0.015,0,0,0,70.00999999995297,2.2989519966175022e-05,70.00999999995297,2.2989519966175022e-05,0.0
47.548,-0.005,0.016,0,0,0,70.00999999995297,2.2989519966175022e-05,70.00999999995297,2.2989519966175022e-05,0.0
47.756,-0.0,0.016,0,0,0,70.00999999995297,2.2989519966175022e-05,70.00999999995297,2.2989519966175022e-05,0.0
47.956,0.002,0.012,0,0,0,70.00999999995297,2.2989519966175022e-05,70.00999999995297,2.2989519966175022e-05,0.0
48.164,0.002,0.007,0,0,0,70.00999999995297,2.2989519966175022e-05,70.00999999995297,2.2989519966175022e-05,0.0
48.372,0.002,0.007,0,0,0,70.00999999995297,2.2989519966175022e-05,70.00999999995297,2.2989519966175022e-05,0.0
48.572,0.001,0.008,0,0,0,70.00999999995297,2.2989519966175022e-05,70.00999999995297,2.2989519966175022e-05,0.0
48.78,-0.001,0.012,0,0,0,70.00999999995297,2.2989519966175022e-05,70.00999999995297,2.2989519966175022e-05,0.0
48.988,-0.003,0.016,0,0,0,70.00999999995297,2.2989519966175022e-05,70.00999999995297,2.2989519966175022e-05,0.0
49.188,-0.004,0.019,0,0,0,70.00999999995297,2.2989519966175022e-05,70.00999999995297,2.2989519966175022e-05,0.0
49.396,-0.004,0.021,0,0,0,70.00999999995297,2.2989519966175022e-05,70.00999999995297,2.2989519966175022e-05,0.0
49.604,-0.002,0.02,0,0,0,70.00999999995297,2.2989519966175022e-05,70.00999999995297,2.2989519966175022e-05,0.0
49.804,-0.001,0.017,0,0,0,70.00999999995297,2.2989519966175022e-05,70.00999999995297,2.2989519966175022e-05,0.0
50.012,-0.001,0.016,0,0,0,70.00999999995297,2.2989519966175022e-05,70.00999999995297,2.2989519966175022e-05,0.0
50.212,-0.002,0.016,0,0,0,70.00999999995297,2.2989519966175022e-05,70.00999999995297,2.2989519966175022e-05,0.0
50.42,-0.002,0.015,0,0,0,70.00999999995297,2.2989519966175022e-05,70.00999999995297,2.2989519966175022e-05,0.0
50.628,-0.001,0.014,0,0,0,70.00999999995297,2.2989519966175022e-05,70.00999999995297,2.2989519966175022e-05,0.0
50.828,-0.001,0.015,0,0,0,70.00999999995297,2.2989519966175022e-05,70.00999999995297,2.2989519966175022e-05,0.0
51.036,0.002,0.017,0,0,0,70.00999999995297,2.2989519966175022e-05,70.00999999995297,2.2989519966175022e-05,0.0
51.244,0.006,0.02,0,0,0,70.00999999995297,2.2989519966175022e-05,70.00999999995297,2.2989519966175022e-05,0.0
