[INFO] [launch]: All log files can be found below /root/.ros/log/2026-07-21-11-23-56-573021-doksuri-552
[INFO] [launch]: Default logging verbosity is set to INFO
[INFO] [telemetry_node-1]: process started with pid [554]
[offboard_node-2] [WARN] [1784633042.785272157] [offboard_node]: /mavros/cmd/arming 서비스 없음
[offboard_node-2] [WARN] [1784633042.885251280] [offboard_node]: /mavros/cmd/arming 서비스 없음
[telemetry_node-1] [INFO] [1784633042.945882049] [telemetry_node]: pos_ned=[0. 0. 0.]  yaw=0.000  armed=False  vtol=0
[offboard_node-2] [WARN] [1784633042.985423091] [offboard_node]: /mavros/cmd/arming 서비스 없음
[offboard_node-2] [WARN] [1784633043.085253473] [offboard_node]: /mavros/cmd/arming 서비스 없음
[offboard_node-2] [WARN] [1784633043.185271487] [offboard_node]: /mavros/cmd/arming 서비스 없음
[offboard_node-2] [WARN] [1784633043.285259723] [offboard_node]: /mavros/cmd/arming 서비스 없음
[offboard_node-2] [WARN] [1784633043.385299164] [offboard_node]: /mavros/cmd/arming 서비스 없음
[offboard_node-2] [WARN] [1784633043.485272937] [offboard_node]: /mavros/cmd/arming 서비스 없음
[offboard_node-2] [WARN] [1784633043.585249803] [offboard_node]: /mavros/cmd/arming 서비스 없음
[offboard_node-2] [WARN] [1784633043.685254428] [offboard_node]: /mavros/cmd/arming 서비스 없음
[offboard_node-2] [WARN] [1784633043.785307925] [offboard_node]: /mavros/cmd/arming 서비스 없음
[offboard_node-2] [WARN] [1784633043.885254401] [offboard_node]: /mavros/cmd/arming 서비스 없음
[offboard_node-2] [WARN] [1784633043.985321769] [offboard_node]: /mavros/cmd/arming 서비스 없음
[offboard_node-2] [WARN] [1784633044.085323081] [offboard_node]: /mavros/cmd/arming 서비스 없음
[offboard_node-2] [WARN] [1784633044.185313653] [offboard_node]: /mavros/cmd/arming 서비스 없음
[offboard_node-2] [WARN] [1784633044.285281946] [offboard_node]: /mavros/cmd/arming 서비스 없음
[offboard_node-2] [WARN] [1784633044.385262611] [offboard_node]: /mavros/cmd/arming 서비스 없음
[offboard_node-2] [WARN] [1784633044.485277238] [offboard_node]: /mavros/cmd/arming 서비스 없음
[offboard_node-2] [WARN] [1784633044.585279440] [offboard_node]: /mavros/cmd/arming 서비스 없음
[offboard_node-2] [WARN] [1784633044.685263160] [offboard_node]: /mavros/cmd/arming 서비스 없음
[offboard_node-2] [WARN] [1784633044.785279398] [offboard_node]: /mavros/cmd/arming 서비스 없음
[offboard_node-2] [WARN] [1784633044.885427417] [offboard_node]: /mavros/cmd/arming 서비스 없음
[telemetry_node-1] [INFO] [1784633044.945835500] [telemetry_node]: pos_ned=[0. 0. 0.]  yaw=0.000  armed=False  vtol=0
[offboard_node-2] [WARN] [1784633044.985186911] [offboard_node]: /mavros/cmd/arming 서비스 없음
[offboard_node-2] [WARN] [1784633045.085586324] [offboard_node]: /mavros/cmd/arming 서비스 없음
[offboard_node-2] [WARN] [1784633045.185456414] [offboard_node]: /mavros/cmd/arming 서비스 없음
[offboard_node-2] [WARN] [1784633045.285256430] [offboard_node]: /mavros/cmd/arming 서비스 없음
[offboard_node-2] [WARN] [1784633045.385185058] [offboard_node]: /mavros/cmd/arming 서비스 없음
[offboard_node-2] [WARN] [1784633045.485157132] [offboard_node]: /mavros/cmd/arming 서비스 없음
[offboard_node-2] [WARN] [1784633045.585149410] [offboard_node]: /mavros/cmd/arming 서비스 없음
[offboard_node-2] [WARN] [1784633045.685128391] [offboard_node]: /mavros/cmd/arming 서비스 없음
[offboard_node-2] [WARN] [1784633045.785115427] [offboard_node]: /mavros/cmd/arming 서비스 없음
[offboard_node-2] [WARN] [1784633045.885085020] [offboard_node]: /mavros/cmd/arming 서비스 없음
[offboard_node-2] [WARN] [1784633045.985102575] [offboard_node]: /mavros/cmd/arming 서비스 없음
[offboard_node-2] [WARN] [1784633046.085107946] [offboard_node]: /mavros/cmd/arming 서비스 없음
[offboard_node-2] [WARN] [1784633046.185107707] [offboard_node]: /mavros/cmd/arming 서비스 없음
[offboard_node-2] [WARN] [1784633046.285097172] [offboard_node]: /mavros/cmd/arming 서비스 없음
[offboard_node-2] [WARN] [1784633046.385140045] [offboard_node]: /mavros/cmd/arming 서비스 없음
[offboard_node-2] [WARN] [1784633046.485277494] [offboard_node]: /mavros/cmd/arming 서비스 없음
[offboard_node-2] [WARN] [1784633046.585288533] [offboard_node]: /mavros/cmd/arming 서비스 없음
[offboard_node-2] [WARN] [1784633046.685323609] [offboard_node]: /mavros/cmd/arming 서비스 없음
[offboard_node-2] [WARN] [1784633046.785293537] [offboard_node]: /mavros/cmd/arming 서비스 없음
[offboard_node-2] [WARN] [1784633046.885292465] [offboard_node]: /mavros/cmd/arming 서비스 없음
[telemetry_node-1] [INFO] [1784633046.945885349] [telemetry_node]: pos_ned=[0. 0. 0.]  yaw=0.000  armed=False  vtol=0
[offboard_node-2] [WARN] [1784633046.985365801] [offboard_node]: /mavros/cmd/arming 서비스 없음
[offboard_node-2] [WARN] [1784633047.085333360] [offboard_node]: /mavros/cmd/arming 서비스 없음
[offboard_node-2] [WARN] [1784633047.185294271] [offboard_node]: /mavros/cmd/arming 서비스 없음
[offboard_node-2] [WARN] [1784633047.285299405] [offboard_node]: /mavros/cmd/arming 서비스 없음
[offboard_node-2] [WARN] [1784633047.385290520] [offboard_node]: /mavros/cmd/arming 서비스 없음
[offboard_node-2] [WARN] [1784633047.485310821] [offboard_node]: /mavros/cmd/arming 서비스 없음
[offboard_node-2] [WARN] [1784633047.585303584] [offboard_node]: /mavros/cmd/arming 서비스 없음
[offboard_node-2] [WARN] [1784633047.685273236] [offboard_node]: /mavros/cmd/arming 서비스 없음
[offboard_node-2] [WARN] [1784633047.785320130] [offboard_node]: /mavros/cmd/arming 서비스 없음
[offboard_node-2] [WARN] [1784633047.885264966] [offboard_node]: /mavros/cmd/arming 서비스 없음
[offboard_node-2] [WARN] [1784633047.985306267] [offboard_node]: /mavros/cmd/arming 서비스 없음
[offboard_node-2] [WARN] [1784633048.085296532] [offboard_node]: /mavros/cmd/arming 서비스 없음
[offboard_node-2] [WARN] [1784633048.185308946] [offboard_node]: /mavros/cmd/arming 서비스 없음
[offboard_node-2] [WARN] [1784633048.285257655] [offboard_node]: /mavros/cmd/arming 서비스 없음
[offboard_node-2] [WARN] [1784633048.385287421] [offboard_node]: /mavros/cmd/arming 서비스 없음
[offboard_node-2] [WARN] [1784633048.485295576] [offboard_node]: /mavros/cmd/arming 서비스 없음
[offboard_node-2] [WARN] [1784633048.585288860] [offboard_node]: /mavros/cmd/arming 서비스 없음
[offboard_node-2] [WARN] [1784633048.685280292] [offboard_node]: /mavros/cmd/arming 서비스 없음
[offboard_node-2] [WARN] [1784633048.785295354] [offboard_node]: /mavros/cmd/arming 서비스 없음
[offboard_node-2] [WARN] [1784633048.885275601] [offboard_node]: /mavros/cmd/arming 서비스 없음
[telemetry_node-1] [INFO] [1784633048.945901358] [telemetry_node]: pos_ned=[0. 0. 0.]  yaw=0.000  armed=False  vtol=0
[offboard_node-2] [WARN] [1784633048.985365756] [offboard_node]: /mavros/cmd/arming 서비스 없음
[offboard_node-2] [WARN] [1784633049.085268059] [offboard_node]: /mavros/cmd/arming 서비스 없음
[offboard_node-2] [WARN] [1784633049.185289790] [offboard_node]: /mavros/cmd/arming 서비스 없음
[offboard_node-2] [WARN] [1784633049.285291817] [offboard_node]: /mavros/cmd/arming 서비스 없음
[offboard_node-2] [WARN] [1784633049.385329530] [offboard_node]: /mavros/cmd/arming 서비스 없음
[offboard_node-2] [WARN] [1784633049.485303000] [offboard_node]: /mavros/cmd/arming 서비스 없음
[offboard_node-2] [WARN] [1784633049.585279268] [offboard_node]: /mavros/cmd/arming 서비스 없음
[offboard_node-2] [WARN] [1784633049.685275461] [offboard_node]: /mavros/cmd/arming 서비스 없음
[offboard_node-2] [WARN] [1784633049.785265303] [offboard_node]: /mavros/cmd/arming 서비스 없음
[offboard_node-2] [WARN] [1784633049.885290015] [offboard_node]: /mavros/cmd/arming 서비스 없음
[offboard_node-2] [WARN] [1784633049.985256060] [offboard_node]: /mavros/cmd/arming 서비스 없음
[offboard_node-2] [WARN] [1784633050.085304219] [offboard_node]: /mavros/cmd/arming 서비스 없음
[offboard_node-2] [WARN] [1784633050.185293303] [offboard_node]: /mavros/cmd/arming 서비스 없음
[offboard_node-2] [WARN] [1784633050.285257461] [offboard_node]: /mavros/cmd/arming 서비스 없음
[offboard_node-2] [WARN] [1784633050.385283102] [offboard_node]: /mavros/cmd/arming 서비스 없음
[offboard_node-2] [WARN] [1784633050.485237037] [offboard_node]: /mavros/cmd/arming 서비스 없음
[offboard_node-2] [WARN] [1784633050.585267752] [offboard_node]: /mavros/cmd/arming 서비스 없음
[offboard_node-2] [WARN] [1784633050.685255466] [offboard_node]: /mavros/cmd/arming 서비스 없음
[offboard_node-2] [WARN] [1784633050.785273754] [offboard_node]: /mavros/cmd/arming 서비스 없음
[offboard_node-2] [WARN] [1784633050.885247450] [offboard_node]: /mavros/cmd/arming 서비스 없음
[telemetry_node-1] [INFO] [1784633050.945894451] [telemetry_node]: pos_ned=[0. 0. 0.]  yaw=0.000  armed=False  vtol=0
[offboard_node-2] [WARN] [1784633050.985356980] [offboard_node]: /mavros/cmd/arming 서비스 없음
[offboard_node-2] [WARN] [1784633051.085257861] [offboard_node]: /mavros/cmd/arming 서비스 없음
[offboard_node-2] [WARN] [1784633051.185262040] [offboard_node]: /mavros/cmd/arming 서비스 없음
[offboard_node-2] [WARN] [1784633051.285280090] [offboard_node]: /mavros/cmd/arming 서비스 없음
[offboard_node-2] [WARN] [1784633051.385260695] [offboard_node]: /mavros/cmd/arming 서비스 없음
[offboard_node-2] [WARN] [1784633051.485475507] [offboard_node]: /mavros/cmd/arming 서비스 없음
[offboard_node-2] [WARN] [1784633051.585427371] [offboard_node]: /mavros/cmd/arming 서비스 없음
[offboard_node-2] [WARN] [1784633051.685293881] [offboard_node]: /mavros/cmd/arming 서비스 없음
[offboard_node-2] [WARN] [1784633051.785278431] [offboard_node]: /mavros/cmd/arming 서비스 없음
[offboard_node-2] [WARN] [1784633051.885269535] [offboard_node]: /mavros/cmd/arming 서비스 없음
[offboard_node-2] [WARN] [1784633051.985268955] [offboard_node]: /mavros/cmd/arming 서비스 없음
[offboard_node-2] [WARN] [1784633052.085279858] [offboard_node]: /mavros/cmd/arming 서비스 없음
[offboard_node-2] [WARN] [1784633052.185290632] [offboard_node]: /mavros/cmd/arming 서비스 없음
[offboard_node-2] [WARN] [1784633052.285277573] [offboard_node]: /mavros/cmd/arming 서비스 없음
[offboard_node-2] [WARN] [1784633052.385317625] [offboard_node]: /mavros/cmd/arming 서비스 없음
[offboard_node-2] [WARN] [1784633052.485290806] [offboard_node]: /mavros/cmd/arming 서비스 없음
[offboard_node-2] [WARN] [1784633052.585274783] [offboard_node]: /mavros/cmd/arming 서비스 없음
[offboard_node-2] [WARN] [1784633052.685257316] [offboard_node]: /mavros/cmd/arming 서비스 없음
[offboard_node-2] [WARN] [1784633052.785241905] [offboard_node]: /mavros/cmd/arming 서비스 없음
[offboard_node-2] [WARN] [1784633052.885282883] [offboard_node]: /mavros/cmd/arming 서비스 없음
[telemetry_node-1] [INFO] [1784633052.945936164] [telemetry_node]: pos_ned=[0. 0. 0.]  yaw=0.000  armed=False  vtol=0
[offboard_node-2] [WARN] [1784633052.985368732] [offboard_node]: /mavros/cmd/arming 서비스 없음
[offboard_node-2] [WARN] [1784633053.085293284] [offboard_node]: /mavros/cmd/arming 서비스 없음
[offboard_node-2] [WARN] [1784633053.185349339] [offboard_node]: /mavros/cmd/arming 서비스 없음
[offboard_node-2] [WARN] [1784633053.285324522] [offboard_node]: /mavros/cmd/arming 서비스 없음
[offboard_node-2] [WARN] [1784633053.385296242] [offboard_node]: /mavros/cmd/arming 서비스 없음
[offboard_node-2] [WARN] [1784633053.485294554] [offboard_node]: /mavros/cmd/arming 서비스 없음
[offboard_node-2] [WARN] [1784633053.585300719] [offboard_node]: /mavros/cmd/arming 서비스 없음
[offboard_node-2] [WARN] [1784633053.685313107] [offboard_node]: /mavros/cmd/arming 서비스 없음
[offboard_node-2] [WARN] [1784633053.785309808] [offboard_node]: /mavros/cmd/arming 서비스 없음
[offboard_node-2] [WARN] [1784633053.885276139] [offboard_node]: /mavros/cmd/arming 서비스 없음
[offboard_node-2] [WARN] [1784633053.985321786] [offboard_node]: /mavros/cmd/arming 서비스 없음
[offboard_node-2] [WARN] [1784633054.085349564] [offboard_node]: /mavros/cmd/arming 서비스 없음
[offboard_node-2] [WARN] [1784633054.185318342] [offboard_node]: /mavros/cmd/arming 서비스 없음
[offboard_node-2] [WARN] [1784633054.285294675] [offboard_node]: /mavros/cmd/arming 서비스 없음
[offboard_node-2] [WARN] [1784633054.385319342] [offboard_node]: /mavros/cmd/arming 서비스 없음
[offboard_node-2] [WARN] [1784633054.485304916] [offboard_node]: /mavros/cmd/arming 서비스 없음
[offboard_node-2] [WARN] [1784633054.585310417] [offboard_node]: /mavros/cmd/arming 서비스 없음
[offboard_node-2] [WARN] [1784633054.685279879] [offboard_node]: /mavros/cmd/arming 서비스 없음
[offboard_node-2] [WARN] [1784633054.785286583] [offboard_node]: /mavros/cmd/arming 서비스 없음
[offboard_node-2] [WARN] [1784633054.885297695] [offboard_node]: /mavros/cmd/arming 서비스 없음
[telemetry_node-1] [INFO] [1784633054.945864274] [telemetry_node]: pos_ned=[0. 0. 0.]  yaw=0.000  armed=False  vtol=0
[offboard_node-2] [WARN] [1784633054.985372363] [offboard_node]: /mavros/cmd/arming 서비스 없음
[offboard_node-2] [WARN] [1784633055.085291937] [offboard_node]: /mavros/cmd/arming 서비스 없음
[offboard_node-2] [WARN] [1784633055.185296532] [offboard_node]: /mavros/cmd/arming 서비스 없음
[offboard_node-2] [WARN] [1784633055.285298609] [offboard_node]: /mavros/cmd/arming 서비스 없음
[offboard_node-2] [WARN] [1784633055.385292278] [offboard_node]: /mavros/cmd/arming 서비스 없음
[offboard_node-2] [WARN] [1784633055.485319484] [offboard_node]: /mavros/cmd/arming 서비스 없음
[offboard_node-2] [WARN] [1784633055.585285838] [offboard_node]: /mavros/cmd/arming 서비스 없음
[offboard_node-2] [WARN] [1784633055.685267025] [offboard_node]: /mavros/cmd/arming 서비스 없음
[offboard_node-2] [WARN] [1784633055.785293509] [offboard_node]: /mavros/cmd/arming 서비스 없음
[offboard_node-2] [WARN] [1784633055.885257640] [offboard_node]: /mavros/cmd/arming 서비스 없음
[offboard_node-2] [WARN] [1784633055.985286069] [offboard_node]: /mavros/cmd/arming 서비스 없음
[offboard_node-2] [WARN] [1784633056.085275962] [offboard_node]: /mavros/cmd/arming 서비스 없음
[offboard_node-2] [WARN] [1784633056.185295281] [offboard_node]: /mavros/cmd/arming 서비스 없음
[offboard_node-2] [WARN] [1784633056.285267230] [offboard_node]: /mavros/cmd/arming 서비스 없음
[offboard_node-2] [WARN] [1784633056.385273623] [offboard_node]: /mavros/cmd/arming 서비스 없음
[offboard_node-2] [WARN] [1784633056.485249460] [offboard_node]: /mavros/cmd/arming 서비스 없음
[offboard_node-2] [WARN] [1784633056.585603914] [offboard_node]: /mavros/cmd/arming 서비스 없음
[offboard_node-2] [WARN] [1784633056.685402471] [offboard_node]: /mavros/cmd/arming 서비스 없음
[offboard_node-2] [WARN] [1784633056.785284011] [offboard_node]: /mavros/cmd/arming 서비스 없음
[offboard_node-2] [WARN] [1784633056.885278793] [offboard_node]: /mavros/cmd/arming 서비스 없음
[telemetry_node-1] [INFO] [1784633056.945875968] [telemetry_node]: pos_ned=[0. 0. 0.]  yaw=0.000  armed=False  vtol=0
[offboard_node-2] [WARN] [1784633056.985357854] [offboard_node]: /mavros/cmd/arming 서비스 없음
[offboard_node-2] [WARN] [1784633057.085273766] [offboard_node]: /mavros/cmd/arming 서비스 없음
[offboard_node-2] [WARN] [1784633057.185275198] [offboard_node]: /mavros/cmd/arming 서비스 없음
[offboard_node-2] [WARN] [1784633057.285279168] [offboard_node]: /mavros/cmd/arming 서비스 없음
[offboard_node-2] [WARN] [1784633057.385273248] [offboard_node]: /mavros/cmd/arming 서비스 없음
[offboard_node-2] [WARN] [1784633057.485253476] [offboard_node]: /mavros/cmd/arming 서비스 없음
[offboard_node-2] [WARN] [1784633057.585256112] [offboard_node]: /mavros/cmd/arming 서비스 없음
[offboard_node-2] [WARN] [1784633057.685247989] [offboard_node]: /mavros/cmd/arming 서비스 없음
